,Row,Date,Company Name,Ticker,Broker,Analyst,Rating Before,Rating After,Price Target Before,Price Target After,Score Before,Score After ,Event Type
945,370,11/18/2024,Costco Wholesale,COST,NaN,Kelly Bania,Outperform,Outperform,1075,1075,1,1,No change
946,301,11/29/2024,Costco Wholesale,COST,NaN,Joseph Feldman,Outperform,Outperform,1000,1000,1,1,No change
947,136,12/5/2024,Costco Wholesale,COST,Jefferies,Corey Tarlowe,Buy,Buy,1145,1145,1,1,No change
948,718,12/5/2024,Costco Wholesale,COST,Baird,Peter Benedict,Outperform,Outperform,1075,1075,1,1,No change
949,302,12/5/2024,Costco Wholesale,COST,NaN,Joseph Feldman,Outperform,Outperform,1050,1050,1,1,No change
950,483,12/5/2024,Costco Wholesale,COST,Stifel,Mark Astrachan,Buy,Buy,935,1000,1,1,No change
951,527,12/13/2024,Costco Wholesale,COST,D.A. Davidson,Michael Baker,Neutral,Neutral,880,900,0,0,No change
952,891,12/13/2024,Costco Wholesale,COST,Morgan Stanley,Simeon Gutman,Overweight,Overweight,950,1150,1,1,No change
953,303,12/13/2024,Costco Wholesale,COST,NaN,Joseph Feldman,Outperform,Outperform,1050,1050,1,1,No change
954,829,12/13/2024,Costco Wholesale,COST,Truist,Scot Ciccarelli,Hold,Hold,909,935,0,0,No change
955,445,12/13/2024,Costco Wholesale,COST,Loop Capital,Laura Champine,Buy,Buy,1095,1095,1,1,No change
956,598,12/18/2024,Costco Wholesale,COST,Citi,Paul Lejuez,Neutral,Neutral,1060,1060,0,0,No change
957,304,1/3/2025,Costco Wholesale,COST,NaN,Joseph Feldman,Outperform,Outperform,1100,1100,1,1,No change
958,305,1/8/2025,Costco Wholesale,COST,NaN,Joseph Feldman,Outperform,Outperform,1100,1100,1,1,No change
959,277,2/3/2025,Costco Wholesale,COST,NaN,Joseph Feldman,Outperform,Outperform,1100,1100,1,1,No change
960,200,2/6/2025,Costco Wholesale,COST,Evercore,Greg Melich,Outperform,Outperform,1070,1070,1,1,No change
961,437,2/6/2025,Costco Wholesale,COST,Loop Capital,Laura Champine,Buy,Buy,1095,1150,1,1,No change
962,493,2/6/2025,Costco Wholesale,COST,Stifel,Mark Astrachan,Buy,Buy,1075,1075,1,1,No change
963,573,3/7/2025,Costco Wholesale,COST,Td Cowen,Oliver Chen,Buy,Buy,1090,1100,1,1,No change
964,278,3/7/2025,Costco Wholesale,COST,NaN,Joseph Feldman,Outperform,Outperform,1100,1100,1,1,No change
965,433,3/7/2025,Costco Wholesale,COST,Loop Capital,Laura Champine,Buy,Buy,1150,1135,1,1,No change
966,132,3/7/2025,Costco Wholesale,COST,Jefferies,Corey Tarlowe,Buy,Buy,1145,1180,1,1,No change
967,830,3/7/2025,Costco Wholesale,COST,Truist,Scot Ciccarelli,Hold,Hold,935,995,0,0,No change
968,201,3/11/2025,Costco Wholesale,COST,NaN,Greg Melich,Outperform,Outperform,1070,1070,1,1,No change
969,279,4/4/2025,Costco Wholesale,COST,NaN,Joseph Feldman,Outperform,Outperform,1100,1100,1,1,No change
970,280,4/10/2025,Costco Wholesale,COST,NaN,Joseph Feldman,Outperform,Outperform,1100,1100,1,1,No change
971,281,4/28/2025,Costco Wholesale,COST,NaN,Joseph Feldman,Outperform,Outperform,1100,1100,1,1,No change
972,282,5/5/2025,Costco Wholesale,COST,NaN,Joseph Feldman,Outperform,Outperform,1100,1100,1,1,No change
973,283,5/30/2025,Costco Wholesale,COST,NaN,Joseph Feldman,Outperform,Outperform,1100,1100,1,1,No change
974,446,5/30/2025,Costco Wholesale,COST,Loop Capital,Laura Champine,Buy,Buy,1110,1110,1,1,No change
975,834,5/30/2025,Costco Wholesale,COST,NaN,Scot Ciccarelli,Hold,Hold,1042,1042,0,0,No change
976,202,5/30/2025,Costco Wholesale,COST,NaN,Greg Melich,Outperform,Outperform,1075,1075,1,1,No change
977,438,6/5/2025,Costco Wholesale,COST,Loop Capital,Laura Champine,Buy,Buy,1110,1170,1,1,No change
978,284,6/5/2025,Costco Wholesale,COST,NaN,Joseph Feldman,Outperform,Outperform,1100,1100,1,1,No change
979,203,6/17/2025,Costco Wholesale,COST,NaN,Greg Melich,Outperform,Outperform,1060,1060,1,1,No change
980,285,7/3/2025,Costco Wholesale,COST,NaN,Joseph Feldman,Outperform,Outperform,1100,1100,1,1,No change
981,286,7/10/2025,Costco Wholesale,COST,NaN,Joseph Feldman,Outperform,Outperform,1100,1100,1,1,No change
982,287,8/4/2025,Costco Wholesale,COST,NaN,Joseph Feldman,Outperform,Outperform,1100,1100,1,1,No change
983,117,8/7/2025,Costco Wholesale,COST,NaN,Christopher Horvers,Overweight,Overweight,1160,1160,1,1,No change
984,670,3/19/2013,Lululemon Athletica,LULU,Crt Capital,Sam Poser,Neutral,Neutral,68,68,0,0,No change
985,671,5/8/2013,Lululemon Athletica,LULU,Crt Capital,Sam Poser,Buy,Buy,90,90,1,1,No change
986,663,6/11/2013,Lululemon Athletica,LULU,Crt Capital,Sam Poser,Buy,Neutral,90,75,1,0,Downgrade
987,664,11/14/2013,Lululemon Athletica,LULU,Crt Capital,Sam Poser,Neutral,Underperform,75,56,0,-1,Downgrade
988,12,12/13/2013,Lululemon Athletica,LULU,Janney,Adrienne Yih,Buy,Buy,75,75,1,1,No change
989,12,12/13/2013,Lululemon Athletica,LULU,Janney,Adrienne Yih,Buy,Buy,75,75,1,1,No change
990,253,12/13/2013,Lululemon Athletica,LULU,Stifel,Jim Duffy,Buy,Buy,75,75,1,1,No change
991,254,1/14/2014,Lululemon Athletica,LULU,Stifel,Jim Duffy,Buy,Buy,73,73,1,1,No change
992,667,1/21/2014,Lululemon Athletica,LULU,Crt Capital,Sam Poser,Underperform,Underperform,43,43,-1,-1,No change
993,357,10/16/2014,Lululemon Athletica,LULU,Macquarie,Laurent Vasilescu,Neutral,Underperform,40,34,0,-1,Downgrade
994,549,12/9/2014,Lululemon Athletica,LULU,Wells Fargo,Paul Lejuez,Outperform,Marketperform,50,54,1,NaN,None
995,13,1/13/2015,Lululemon Athletica,LULU,Janney,Adrienne Yih,Neutral,Neutral,61,61,0,0,No change
996,13,1/13/2015,Lululemon Athletica,LULU,Janney,Adrienne Yih,Neutral,Neutral,61,61,0,0,No change
997,16,3/26/2015,Lululemon Athletica,LULU,Janney,Adrienne Yih,Neutral,Neutral,63,63,0,0,No change
998,16,3/26/2015,Lululemon Athletica,LULU,Janney,Adrienne Yih,Neutral,Neutral,63,63,0,0,No change
999,527,4/8/2015,Lululemon Athletica,LULU,Td Cowen,Oliver Chen,Outperform,Outperform,72,74,1,1,No change
1000,486,10/22/2015,Lululemon Athletica,LULU,Ubs,Michael Binetti,Neutral,Neutral,59,55,0,0,No change
1001,552,3/31/2016,Lululemon Athletica,LULU,Citi,Paul Lejuez,Buy,Buy,72,72,1,1,No change
1002,653,3/31/2016,Lululemon Athletica,LULU,NaN,Robert Drbul,Buy,Buy,72,72,1,1,No change
1003,488,6/9/2016,Lululemon Athletica,LULU,Ubs,Michael Binetti,Neutral,Neutral,69,72,0,0,No change
1004,553,9/2/2016,Lululemon Athletica,LULU,Citi,Paul Lejuez,Buy,Buy,85,85,1,1,No change
1005,692,12/8/2016,Lululemon Athletica,LULU,Susquehanna,Sam Poser,Positive,Positive,77,82,1,1,No change
1006,138,3/30/2017,Lululemon Athletica,LULU,NaN,Dana Telsey,Outperform,Outperform,64,64,1,1,No change
1007,138,3/30/2017,Lululemon Athletica,LULU,NaN,Dana Telsey,Outperform,Outperform,64,64,1,1,No change
1008,694,3/30/2017,Lululemon Athletica,LULU,Susquehanna,Sam Poser,Positive,Neutral,82,57,1,0,Downgrade
1009,560,10/20/2017,Lululemon Athletica,LULU,Citi,Paul Lejuez,Neutral,Buy,62,73,0,1,Upgrade
1010,633,12/1/2017,Lululemon Athletica,LULU,Needham,Rick Patel,Buy,Buy,71,71,1,1,No change
1011,131,12/7/2017,Lululemon Athletica,LULU,NaN,Dana Telsey,Outperform,Outperform,84,84,1,1,No change
1012,131,12/7/2017,Lululemon Athletica,LULU,NaN,Dana Telsey,Outperform,Outperform,84,84,1,1,No change
1013,133,1/2/2018,Lululemon Athletica,LULU,NaN,Dana Telsey,Outperform,Outperform,92,92,1,1,No change
1014,133,1/2/2018,Lululemon Athletica,LULU,NaN,Dana Telsey,Outperform,Outperform,92,92,1,1,No change
1015,634,1/9/2018,Lululemon Athletica,LULU,Needham,Rick Patel,Buy,Buy,84,84,1,1,No change
1016,187,3/28/2018,Lululemon Athletica,LULU,Wells Fargo,Ike Boruchow,Market Perform,Market Perform,82,82,0,0,No change
1017,187,3/28/2018,Lululemon Athletica,LULU,Wells Fargo,Ike Boruchow,Market Perform,Market Perform,82,82,0,0,No change
1018,516,3/28/2018,Lululemon Athletica,LULU,NaN,Oliver Chen,Outperform,Outperform,98,98,1,1,No change
1019,637,3/28/2018,Lululemon Athletica,LULU,Needham,Rick Patel,Buy,Buy,84,88,1,1,No change
1020,668,6/1/2018,Lululemon Athletica,LULU,Susquehanna,Sam Poser,Positive,Positive,121,121,1,1,No change
1021,134,6/1/2018,Lululemon Athletica,LULU,NaN,Dana Telsey,Outperform,Outperform,125,125,1,1,No change
1022,255,6/1/2018,Lululemon Athletica,LULU,Stifel,Jim Duffy,Hold,Hold,111,111,0,0,No change
1023,134,6/1/2018,Lululemon Athletica,LULU,NaN,Dana Telsey,Outperform,Outperform,125,125,1,1,No change
1024,712,6/4/2018,Lululemon Athletica,LULU,Nomura,Simeon Siegel,Buy,Buy,120,120,1,1,No change
1025,256,6/8/2018,Lululemon Athletica,LULU,Stifel,Jim Duffy,Hold,Hold,113,113,0,0,No change
1026,514,7/9/2018,Lululemon Athletica,LULU,NaN,Oliver Chen,Outperform,Outperform,137,137,1,1,No change
1027,551,7/12/2018,Lululemon Athletica,LULU,Citi,Paul Lejuez,Neutral,Neutral,127,127,0,0,No change
1028,733,8/15/2018,Lululemon Athletica,LULU,B. Riley,Susan Anderson,Neutral,In Line,112,128,0,NaN,None
1029,252,8/31/2018,Lululemon Athletica,LULU,Stifel,Jim Duffy,Hold,Hold,150,150,0,0,No change
1030,518,10/2/2018,Lululemon Athletica,LULU,NaN,Oliver Chen,Outperform,Outperform,185,185,1,1,No change
1031,517,3/28/2019,Lululemon Athletica,LULU,NaN,Oliver Chen,Outperform,Outperform,192,192,1,1,No change
1032,360,5/7/2019,Lululemon Athletica,LULU,Macquarie,Laurent Vasilescu,Underperform,Neutral,101,188,-1,0,Upgrade
1033,136,6/13/2019,Lululemon Athletica,LULU,Telsey Advisory,Dana Telsey,Outperform,Outperform,205,205,1,1,No change
1034,313,6/13/2019,Lululemon Athletica,LULU,Td Cowen,John Kernan,Outperform,Outperform,192,200,1,1,No change
1035,136,6/13/2019,Lululemon Athletica,LULU,Telsey Advisory,Dana Telsey,Outperform,Outperform,205,205,1,1,No change
1036,141,9/6/2019,Lululemon Athletica,LULU,Telsey Advisory,Dana Telsey,Outperform,Outperform,214,214,1,1,No change
1037,519,9/6/2019,Lululemon Athletica,LULU,NaN,Oliver Chen,Outperform,Outperform,214,214,1,1,No change
1038,141,9/6/2019,Lululemon Athletica,LULU,Telsey Advisory,Dana Telsey,Outperform,Outperform,214,214,1,1,No change
1039,453,9/6/2019,Lululemon Athletica,LULU,Jpmorgan,Matthew Boss,Overweight,Overweight,230,230,1,1,No change
1040,309,9/17/2019,Lululemon Athletica,LULU,Td Cowen,John Kernan,Outperform,Outperform,214,235,1,1,No change
1041,520,9/17/2019,Lululemon Athletica,LULU,NaN,Oliver Chen,Outperform,Outperform,235,235,1,1,No change
1042,511,12/3/2019,Lululemon Athletica,LULU,NaN,Oliver Chen,Outperform,Outperform,250,250,1,1,No change
1043,325,1/14/2020,Lululemon Athletica,LULU,Td Cowen,John Kernan,Outperform,Outperform,250,270,1,1,No change
1044,550,1/16/2020,Lululemon Athletica,LULU,Citi,Paul Lejuez,Neutral,Neutral,245,245,0,0,No change
1045,684,2/21/2020,Lululemon Athletica,LULU,Susquehanna,Sam Poser,Positive,Buy,285,310,1,1,No change
1046,186,3/16/2020,Lululemon Athletica,LULU,Wells Fargo,Ike Boruchow,Overweight,Overweight,250,250,1,1,No change
1047,186,3/16/2020,Lululemon Athletica,LULU,Wells Fargo,Ike Boruchow,Overweight,Overweight,250,250,1,1,No change
1048,137,3/24/2020,Lululemon Athletica,LULU,Telsey Advisory,Dana Telsey,Outperform,Outperform,285,230,1,1,No change
1049,137,3/24/2020,Lululemon Athletica,LULU,Telsey Advisory,Dana Telsey,Outperform,Outperform,285,230,1,1,No change
1050,452,3/27/2020,Lululemon Athletica,LULU,Jpmorgan,Matthew Boss,Overweight,Overweight,209,209,1,1,No change
1051,515,6/1/2020,Lululemon Athletica,LULU,NaN,Oliver Chen,Outperform,Outperform,311,311,1,1,No change
1052,178,6/2/2020,Lululemon Athletica,LULU,Wells Fargo,Ike Boruchow,Equal Weight,Overweight,275,250,NaN,1,None
1053,178,6/2/2020,Lululemon Athletica,LULU,Wells Fargo,Ike Boruchow,Equal Weight,Overweight,275,250,NaN,1,None
1054,135,6/8/2020,Lululemon Athletica,LULU,Telsey Advisory,Dana Telsey,Outperform,Outperform,230,360,1,1,No change
1055,135,6/8/2020,Lululemon Athletica,LULU,Telsey Advisory,Dana Telsey,Outperform,Outperform,230,360,1,1,No change
1056,451,6/12/2020,Lululemon Athletica,LULU,Jpmorgan,Matthew Boss,Overweight,Overweight,334,334,1,1,No change
1057,613,6/12/2020,Lululemon Athletica,LULU,Jefferies,Randal Konik,Hold,Hold,290,290,0,0,No change
1058,139,9/3/2020,Lululemon Athletica,LULU,Telsey Advisory,Dana Telsey,Outperform,Outperform,360,440,1,1,No change
1059,139,9/3/2020,Lululemon Athletica,LULU,Telsey Advisory,Dana Telsey,Outperform,Outperform,360,440,1,1,No change
1060,326,11/25/2020,Lululemon Athletica,LULU,Td Cowen,John Kernan,Outperform,Outperform,399,403,1,1,No change
1061,739,3/31/2021,Lululemon Athletica,LULU,B. Riley,Susan Anderson,Buy,Buy,409,374,1,1,No change
1062,15,6/4/2021,Lululemon Athletica,LULU,Barclays,Adrienne Yih,Overweight,Overweight,445,445,1,1,No change
1063,15,6/4/2021,Lululemon Athletica,LULU,Barclays,Adrienne Yih,Overweight,Overweight,445,445,1,1,No change
1064,140,9/3/2021,Lululemon Athletica,LULU,Telsey Advisory,Dana Telsey,Outperform,Outperform,460,460,1,1,No change
1065,140,9/3/2021,Lululemon Athletica,LULU,Telsey Advisory,Dana Telsey,Outperform,Outperform,460,460,1,1,No change
1066,142,9/9/2021,Lululemon Athletica,LULU,Telsey Advisory,Dana Telsey,Outperform,Outperform,485,485,1,1,No change
1067,142,9/9/2021,Lululemon Athletica,LULU,Telsey Advisory,Dana Telsey,Outperform,Outperform,485,485,1,1,No change
1068,366,9/9/2021,Lululemon Athletica,LULU,Baml,Lorraine Hutchinson,Buy,Buy,473,473,1,1,No change
1069,554,9/10/2021,Lululemon Athletica,LULU,Citi,Paul Lejuez,Neutral,Neutral,430,430,0,0,No change
1070,132,12/10/2021,Lululemon Athletica,LULU,Telsey Advisory,Dana Telsey,Outperform,Outperform,515,523,1,1,No change
1071,512,12/10/2021,Lululemon Athletica,LULU,NaN,Oliver Chen,Outperform,Outperform,515,523,1,1,No change
1072,132,12/10/2021,Lululemon Athletica,LULU,Telsey Advisory,Dana Telsey,Outperform,Outperform,515,523,1,1,No change
1073,450,12/10/2021,Lululemon Athletica,LULU,Jpmorgan,Matthew Boss,Overweight,Overweight,481,487,1,1,No change
1074,513,1/13/2022,Lululemon Athletica,LULU,NaN,Oliver Chen,Outperform,Outperform,491,491,1,1,No change
1075,14,1/14/2022,Lululemon Athletica,LULU,Barclays,Adrienne Yih,Overweight,Overweight,461,461,1,1,No change
1076,14,1/14/2022,Lululemon Athletica,LULU,Barclays,Adrienne Yih,Overweight,Overweight,461,461,1,1,No change
1077,100,4/1/2022,Lululemon Athletica,LULU,Oppenheimer,Brian Nagel,Outperform,Outperform,520,520,1,1,No change
1078,100,4/1/2022,Lululemon Athletica,LULU,Oppenheimer,Brian Nagel,Outperform,Outperform,520,520,1,1,No change
1079,746,6/3/2022,Lululemon Athletica,LULU,B. Riley,Susan Anderson,Buy,Buy,440,377,1,1,No change
1080,202,6/3/2022,Lululemon Athletica,LULU,NaN,Ike Boruchow,Equal Weight,Equal Weight,345,345,NaN,NaN,None
1081,329,6/3/2022,Lululemon Athletica,LULU,Td Cowen,John Kernan,Outperform,Outperform,497,505,1,1,No change
1082,286,9/2/2022,Lululemon Athletica,LULU,Stifel,Jim Duffy,Buy,Buy,400,400,1,1,No change
1083,470,10/25/2022,Lululemon Athletica,LULU,Jpmorgan,Matthew Boss,Overweight,Overweight,413,413,1,1,No change
1084,231,12/2/2022,Lululemon Athletica,LULU,Ubs,Jay Sole,Neutral,Neutral,395,395,0,0,No change
1085,287,12/5/2022,Lululemon Athletica,LULU,Stifel,Jim Duffy,Buy,Buy,450,450,1,1,No change
1086,501,12/5/2022,Lululemon Athletica,LULU,Credit Suisse,Michael Binetti,Outperform,Outperform,465,465,1,1,No change
1087,121,12/9/2022,Lululemon Athletica,LULU,Goldman Sachs,Brooke Roach,Buy,Buy,431,383,1,1,No change
1088,121,12/9/2022,Lululemon Athletica,LULU,Goldman Sachs,Brooke Roach,Buy,Buy,431,383,1,1,No change
1089,32,12/12/2022,Lululemon Athletica,LULU,Barclays,Adrienne Yih,Overweight,Overweight,445,445,1,1,No change
1090,32,12/12/2022,Lululemon Athletica,LULU,Barclays,Adrienne Yih,Overweight,Overweight,445,445,1,1,No change
1091,183,1/6/2023,Lululemon Athletica,LULU,Wells Fargo,Ike Boruchow,Overweight,Equal Weight,360,380,1,NaN,None
1092,183,1/6/2023,Lululemon Athletica,LULU,Wells Fargo,Ike Boruchow,Overweight,Equal Weight,360,380,1,NaN,None
1093,150,1/10/2023,Lululemon Athletica,LULU,Telsey Advisory,Dana Telsey,Outperform,Outperform,425,425,1,1,No change
1094,150,1/10/2023,Lululemon Athletica,LULU,Telsey Advisory,Dana Telsey,Outperform,Outperform,425,425,1,1,No change
1095,151,3/21/2023,Lululemon Athletica,LULU,Telsey Advisory,Dana Telsey,Outperform,Outperform,425,425,1,1,No change
1096,151,3/21/2023,Lululemon Athletica,LULU,Telsey Advisory,Dana Telsey,Outperform,Outperform,425,425,1,1,No change
1097,127,3/29/2023,Lululemon Athletica,LULU,NaN,Dan Brennan,Outperform,Outperform,500,500,1,1,No change
1098,152,3/29/2023,Lululemon Athletica,LULU,Telsey Advisory,Dana Telsey,Outperform,Outperform,425,425,1,1,No change
1099,561,3/29/2023,Lululemon Athletica,LULU,Citi,Paul Lejuez,Neutral,Buy,350,440,0,1,Upgrade
1100,168,3/29/2023,Lululemon Athletica,LULU,NaN,Gregory Francfort,Buy,Buy,440,440,1,1,No change
1101,167,3/29/2023,Lululemon Athletica,LULU,NaN,David Manthey,Outperform,Outperform,425,425,1,1,No change
1102,168,3/29/2023,Lululemon Athletica,LULU,NaN,Gregory Francfort,Buy,Buy,440,440,1,1,No change
1103,167,3/29/2023,Lululemon Athletica,LULU,NaN,David Manthey,Outperform,Outperform,425,425,1,1,No change
1104,152,3/29/2023,Lululemon Athletica,LULU,Telsey Advisory,Dana Telsey,Outperform,Outperform,425,425,1,1,No change
1105,127,3/29/2023,Lululemon Athletica,LULU,NaN,Dan Brennan,Outperform,Outperform,500,500,1,1,No change
1106,369,4/20/2023,Lululemon Athletica,LULU,Baml,Lorraine Hutchinson,Buy,Buy,410,450,1,1,No change
1107,128,4/27/2023,Lululemon Athletica,LULU,NaN,Dan Brennan,Outperform,Outperform,525,525,1,1,No change
1108,128,4/27/2023,Lululemon Athletica,LULU,NaN,Dan Brennan,Outperform,Outperform,525,525,1,1,No change
1109,153,5/26/2023,Lululemon Athletica,LULU,Telsey Advisory,Dana Telsey,Outperform,Outperform,425,425,1,1,No change
1110,153,5/26/2023,Lululemon Athletica,LULU,Telsey Advisory,Dana Telsey,Outperform,Outperform,425,425,1,1,No change
1111,505,6/2/2023,Lululemon Athletica,LULU,NaN,Noah Zatzkin,Overweight,Overweight,400,400,1,1,No change
1112,763,6/2/2023,Lululemon Athletica,LULU,Wedbush,Tom Nikic,Outperform,Outperform,415,415,1,1,No change
1113,154,6/2/2023,Lululemon Athletica,LULU,Telsey Advisory,Dana Telsey,Outperform,Outperform,430,430,1,1,No change
1114,730,6/2/2023,Lululemon Athletica,LULU,Bmo,Simeon Siegel,Market Perform,Market Perform,355,355,0,0,No change
1115,154,6/2/2023,Lululemon Athletica,LULU,Telsey Advisory,Dana Telsey,Outperform,Outperform,430,430,1,1,No change
1116,33,6/5/2023,Lululemon Athletica,LULU,Barclays,Adrienne Yih,Overweight,Overweight,430,430,1,1,No change
1117,572,6/5/2023,Lululemon Athletica,LULU,Citi,Paul Lejuez,Buy,Buy,450,450,1,1,No change
1118,33,6/5/2023,Lululemon Athletica,LULU,Barclays,Adrienne Yih,Overweight,Overweight,430,430,1,1,No change
1119,506,7/25/2023,Lululemon Athletica,LULU,NaN,Noah Zatzkin,Overweight,Overweight,425,425,1,1,No change
1120,155,8/25/2023,Lululemon Athletica,LULU,Telsey Advisory,Dana Telsey,Outperform,Outperform,430,430,1,1,No change
1121,155,8/25/2023,Lululemon Athletica,LULU,Telsey Advisory,Dana Telsey,Outperform,Outperform,430,430,1,1,No change
1122,764,8/30/2023,Lululemon Athletica,LULU,Wedbush,Tom Nikic,Outperform,Outperform,415,415,1,1,No change
1123,156,9/1/2023,Lululemon Athletica,LULU,Telsey Advisory,Dana Telsey,Outperform,Outperform,450,450,1,1,No change
1124,507,9/1/2023,Lululemon Athletica,LULU,NaN,Noah Zatzkin,Overweight,Overweight,450,450,1,1,No change
1125,156,9/1/2023,Lululemon Athletica,LULU,Telsey Advisory,Dana Telsey,Outperform,Outperform,450,450,1,1,No change
1126,62,9/5/2023,Lululemon Athletica,LULU,Bernstein,Aneesha Sherman,Underperform,Market Perform,366,366,-1,0,Upgrade
1127,62,9/5/2023,Lululemon Athletica,LULU,Bernstein,Aneesha Sherman,Underperform,Market Perform,366,366,-1,0,Upgrade
1128,644,9/20/2023,Lululemon Athletica,LULU,Raymond James,Rick Patel,Buy,Buy,470,470,1,1,No change
1129,157,9/21/2023,Lululemon Athletica,LULU,Telsey Advisory,Dana Telsey,Outperform,Outperform,450,450,1,1,No change
1130,157,9/21/2023,Lululemon Athletica,LULU,Telsey Advisory,Dana Telsey,Outperform,Outperform,450,450,1,1,No change
1131,502,11/7/2023,Lululemon Athletica,LULU,NaN,Michael Binetti,Outperform,Outperform,475,475,1,1,No change
1132,704,11/17/2023,Lululemon Athletica,LULU,NaN,Scot Ciccarelli,Buy,Buy,500,500,1,1,No change
1133,508,12/8/2023,Lululemon Athletica,LULU,NaN,Noah Zatzkin,Overweight,Overweight,500,500,1,1,No change
1134,645,12/8/2023,Lululemon Athletica,LULU,Raymond James,Rick Patel,Buy,Buy,525,525,1,1,No change
1135,158,12/13/2023,Lululemon Athletica,LULU,Telsey Advisory,Dana Telsey,Outperform,Outperform,550,550,1,1,No change
1136,158,12/13/2023,Lululemon Athletica,LULU,Telsey Advisory,Dana Telsey,Outperform,Outperform,550,550,1,1,No change
1137,621,2/13/2024,Lululemon Athletica,LULU,Jefferies,Randal Konik,Underperform,Underperform,250,300,-1,-1,No change
1138,86,2/20/2024,Lululemon Athletica,LULU,Needham,Anna Andreeva,Buy,Buy,525,525,1,1,No change
1139,86,2/20/2024,Lululemon Athletica,LULU,Needham,Anna Andreeva,Buy,Buy,525,525,1,1,No change
1140,336,3/22/2024,Lululemon Athletica,LULU,Td Cowen,John Kernan,Outperform,Outperform,553,515,1,1,No change
1141,703,3/22/2024,Lululemon Athletica,LULU,Truist,Scot Ciccarelli,Buy,Buy,561,498,1,1,No change
1142,34,3/25/2024,Lululemon Athletica,LULU,Barclays,Adrienne Yih,Overweight,Overweight,546,546,1,1,No change
1143,34,3/25/2024,Lululemon Athletica,LULU,Barclays,Adrienne Yih,Overweight,Overweight,546,546,1,1,No change
1144,430,4/19/2024,Lululemon Athletica,LULU,Baird,Mark Altschwager,Outperform,Outperform,505,505,1,1,No change
1145,35,4/29/2024,Lululemon Athletica,LULU,Barclays,Adrienne Yih,Overweight,Equal Weight,395,395,1,NaN,None
1146,35,4/29/2024,Lululemon Athletica,LULU,Barclays,Adrienne Yih,Overweight,Equal Weight,395,395,1,NaN,None
1147,159,5/22/2024,Lululemon Athletica,LULU,Telsey Advisory,Dana Telsey,Outperform,Outperform,550,550,1,1,No change
1148,159,5/22/2024,Lululemon Athletica,LULU,Telsey Advisory,Dana Telsey,Outperform,Outperform,550,550,1,1,No change
1149,288,5/28/2024,Lululemon Athletica,LULU,NaN,Jim Duffy,Buy,Buy,410,410,1,1,No change
1150,46,5/29/2024,Lululemon Athletica,LULU,Morgan Stanley,Alex Straton,Overweight,Overweight,490,404,1,1,No change
1151,46,5/29/2024,Lululemon Athletica,LULU,Morgan Stanley,Alex Straton,Overweight,Overweight,490,404,1,1,No change
1152,160,5/30/2024,Lululemon Athletica,LULU,Telsey Advisory,Dana Telsey,Outperform,Outperform,550,550,1,1,No change
1153,160,5/30/2024,Lululemon Athletica,LULU,Telsey Advisory,Dana Telsey,Outperform,Outperform,550,550,1,1,No change
1154,379,6/6/2024,Lululemon Athletica,LULU,Baml,Lorraine Hutchinson,Buy,Buy,440,440,1,1,No change
1155,148,6/6/2024,Lululemon Athletica,LULU,Telsey Advisory,Dana Telsey,Outperform,In Line,550,470,1,NaN,None
1156,113,6/6/2024,Lululemon Athletica,LULU,Oppenheimer,Brian Nagel,Outperform,Outperform,445,445,1,1,No change
1157,148,6/6/2024,Lululemon Athletica,LULU,Telsey Advisory,Dana Telsey,Outperform,In Line,550,470,1,NaN,None
1158,113,6/6/2024,Lululemon Athletica,LULU,Oppenheimer,Brian Nagel,Outperform,Outperform,445,445,1,1,No change
1159,197,6/6/2024,Lululemon Athletica,LULU,Wells Fargo,Ike Boruchow,Equal Weight,Equal Weight,425,350,NaN,NaN,None
1160,197,6/6/2024,Lululemon Athletica,LULU,Wells Fargo,Ike Boruchow,Equal Weight,Equal Weight,425,350,NaN,NaN,None
1161,63,6/7/2024,Lululemon Athletica,LULU,NaN,Aneesha Sherman,Market Perform,Market Perform,382,382,0,0,No change
1162,63,6/7/2024,Lululemon Athletica,LULU,NaN,Aneesha Sherman,Market Perform,Market Perform,382,382,0,0,No change
1163,352,6/13/2024,Lululemon Athletica,LULU,NaN,Krisztina Katai,Hold,Hold,357,357,0,0,No change
1164,471,7/25/2024,Lululemon Athletica,LULU,Jpmorgan,Matthew Boss,Overweight,Overweight,338,338,1,1,No change
1165,573,7/25/2024,Lululemon Athletica,LULU,Citi,Paul Lejuez,Buy,Neutral,300,300,1,0,Downgrade
1166,431,7/25/2024,Lululemon Athletica,LULU,Baird,Mark Altschwager,Outperform,Outperform,470,470,1,1,No change
1167,622,7/25/2024,Lululemon Athletica,LULU,Jefferies,Randal Konik,Underperform,Underperform,220,220,-1,-1,No change
1168,339,7/25/2024,Lululemon Athletica,LULU,Td Cowen,John Kernan,Buy,Buy,420,420,1,1,No change
1169,702,7/25/2024,Lululemon Athletica,LULU,Truist,Scot Ciccarelli,Buy,Buy,415,310,1,1,No change
1170,203,7/25/2024,Lululemon Athletica,LULU,Btig,Janine Stichter,Buy,Buy,425,360,1,1,No change
1171,498,7/26/2024,Lululemon Athletica,LULU,Evercore,Michael Binetti,Outperform,Outperform,300,300,1,1,No change
1172,125,8/2/2024,Lululemon Athletica,LULU,NaN,Brooke Roach,Buy,Neutral,286,286,1,0,Downgrade
